fold_id	heldout_dataset	outer_role	dataset	donor_id	biological_unit_id	sex	age_min	age_max	age_for_stratification	n_source_observations	sample_ids	source_observation_ids	observation_ids	age_bin	sex_stratum	global_inner_fold	split_seed	n_inner_folds	inner_fold	eligible_for_reference_fitting
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	PDW-050	immuneindonesia::PDW-050	female	54.0	54.0	54.0	1	9fa2d5de-3301-45e8-b5fd-f08e951371a2	immuneindonesia::9fa2d5de-3301-45e8-b5fd-f08e951371a2	immuneindonesia::PDW-050::9fa2d5de-3301-45e8-b5fd-f08e951371a2	(45.0, 60.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	PDW-051	immuneindonesia::PDW-051	female	29.0	29.0	29.0	1	d8bca047-4967-4583-a574-bdada66d26d3	immuneindonesia::d8bca047-4967-4583-a574-bdada66d26d3	immuneindonesia::PDW-051::d8bca047-4967-4583-a574-bdada66d26d3	(-0.001, 30.0]	female	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	PDW-052	immuneindonesia::PDW-052	male	48.0	48.0	48.0	1	08b816d0-aa72-4189-8f24-f4d1eb7f7575	immuneindonesia::08b816d0-aa72-4189-8f24-f4d1eb7f7575	immuneindonesia::PDW-052::08b816d0-aa72-4189-8f24-f4d1eb7f7575	(45.0, 60.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	PDW-053	immuneindonesia::PDW-053	female	45.0	45.0	45.0	1	9459e125-88a4-4967-bd77-6b48731e56b2	immuneindonesia::9459e125-88a4-4967-bd77-6b48731e56b2	immuneindonesia::PDW-053::9459e125-88a4-4967-bd77-6b48731e56b2	(30.0, 45.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	SER-001	immuneindonesia::SER-001	male	42.0	42.0	42.0	1	2e344ce4-c9bd-4c04-bcda-04ee03512f12	immuneindonesia::2e344ce4-c9bd-4c04-bcda-04ee03512f12	immuneindonesia::SER-001::2e344ce4-c9bd-4c04-bcda-04ee03512f12	(30.0, 45.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	SER-002	immuneindonesia::SER-002	female	43.0	43.0	43.0	1	acb97adc-1952-4c97-9933-f745d308f820	immuneindonesia::acb97adc-1952-4c97-9933-f745d308f820	immuneindonesia::SER-002::acb97adc-1952-4c97-9933-f745d308f820	(30.0, 45.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	SER-003	immuneindonesia::SER-003	female	38.0	38.0	38.0	1	6eb86043-4c5f-4632-b817-b3f081952d4a	immuneindonesia::6eb86043-4c5f-4632-b817-b3f081952d4a	immuneindonesia::SER-003::6eb86043-4c5f-4632-b817-b3f081952d4a	(30.0, 45.0]	female	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	SER-005	immuneindonesia::SER-005	female	57.0	57.0	57.0	1	d069b978-9415-46d9-8658-b0fc42a189d1	immuneindonesia::d069b978-9415-46d9-8658-b0fc42a189d1	immuneindonesia::SER-005::d069b978-9415-46d9-8658-b0fc42a189d1	(45.0, 60.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	SER-006	immuneindonesia::SER-006	male	32.0	32.0	32.0	1	f59e850a-60c6-48ac-adcb-027dd0761b20	immuneindonesia::f59e850a-60c6-48ac-adcb-027dd0761b20	immuneindonesia::SER-006::f59e850a-60c6-48ac-adcb-027dd0761b20	(30.0, 45.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	SER-007	immuneindonesia::SER-007	male	19.0	19.0	19.0	1	7a0d7338-d63c-4407-841d-54993382b34a	immuneindonesia::7a0d7338-d63c-4407-841d-54993382b34a	immuneindonesia::SER-007::7a0d7338-d63c-4407-841d-54993382b34a	(-0.001, 30.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	SER-009	immuneindonesia::SER-009	male	20.0	20.0	20.0	1	242adfc7-71f3-4c98-9560-2f17a6aca1c3	immuneindonesia::242adfc7-71f3-4c98-9560-2f17a6aca1c3	immuneindonesia::SER-009::242adfc7-71f3-4c98-9560-2f17a6aca1c3	(-0.001, 30.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	SER-010	immuneindonesia::SER-010	male	19.0	19.0	19.0	1	0c9ec36c-8975-402f-9fb3-98d30ba49473	immuneindonesia::0c9ec36c-8975-402f-9fb3-98d30ba49473	immuneindonesia::SER-010::0c9ec36c-8975-402f-9fb3-98d30ba49473	(-0.001, 30.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	SER-012	immuneindonesia::SER-012	male	21.0	21.0	21.0	1	07a87941-0130-409d-8761-b6a93c32aaf6	immuneindonesia::07a87941-0130-409d-8761-b6a93c32aaf6	immuneindonesia::SER-012::07a87941-0130-409d-8761-b6a93c32aaf6	(-0.001, 30.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	SER-013	immuneindonesia::SER-013	male	23.0	23.0	23.0	1	fefd9d1f-ae31-4537-89fe-87139b8ca817	immuneindonesia::fefd9d1f-ae31-4537-89fe-87139b8ca817	immuneindonesia::SER-013::fefd9d1f-ae31-4537-89fe-87139b8ca817	(-0.001, 30.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	SER-017	immuneindonesia::SER-017	male	22.0	22.0	22.0	1	fe5f3f5e-4e57-4827-bccf-877be1800cd4	immuneindonesia::fe5f3f5e-4e57-4827-bccf-877be1800cd4	immuneindonesia::SER-017::fe5f3f5e-4e57-4827-bccf-877be1800cd4	(-0.001, 30.0]	male	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	SER-019	immuneindonesia::SER-019	male	30.0	30.0	30.0	1	5a59b7f8-69e1-47d6-ac7a-aa9dbbe4ec33	immuneindonesia::5a59b7f8-69e1-47d6-ac7a-aa9dbbe4ec33	immuneindonesia::SER-019::5a59b7f8-69e1-47d6-ac7a-aa9dbbe4ec33	(-0.001, 30.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	SER-029	immuneindonesia::SER-029	female	28.0	28.0	28.0	1	9a05c54a-1543-49cd-bd25-26e058486286	immuneindonesia::9a05c54a-1543-49cd-bd25-26e058486286	immuneindonesia::SER-029::9a05c54a-1543-49cd-bd25-26e058486286	(-0.001, 30.0]	female	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	SER-030	immuneindonesia::SER-030	female	29.0	29.0	29.0	1	361b8efe-b2e6-4fd6-875b-da719088a884	immuneindonesia::361b8efe-b2e6-4fd6-875b-da719088a884	immuneindonesia::SER-030::361b8efe-b2e6-4fd6-875b-da719088a884	(-0.001, 30.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	SER-031	immuneindonesia::SER-031	female	30.0	30.0	30.0	1	18344730-509f-4403-bb77-d4a4931746d7	immuneindonesia::18344730-509f-4403-bb77-d4a4931746d7	immuneindonesia::SER-031::18344730-509f-4403-bb77-d4a4931746d7	(-0.001, 30.0]	female	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	SER-032	immuneindonesia::SER-032	female	23.0	23.0	23.0	1	2f747712-c3d7-4a4a-b5f8-825c27684447	immuneindonesia::2f747712-c3d7-4a4a-b5f8-825c27684447	immuneindonesia::SER-032::2f747712-c3d7-4a4a-b5f8-825c27684447	(-0.001, 30.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	SER-034	immuneindonesia::SER-034	male	23.0	23.0	23.0	1	e1d9772d-9a8c-4358-a94d-10f5d7917ee5	immuneindonesia::e1d9772d-9a8c-4358-a94d-10f5d7917ee5	immuneindonesia::SER-034::e1d9772d-9a8c-4358-a94d-10f5d7917ee5	(-0.001, 30.0]	male	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	SER-036	immuneindonesia::SER-036	male	20.0	20.0	20.0	1	5073ef6f-1763-42ea-9f2b-e13d99d8db9c	immuneindonesia::5073ef6f-1763-42ea-9f2b-e13d99d8db9c	immuneindonesia::SER-036::5073ef6f-1763-42ea-9f2b-e13d99d8db9c	(-0.001, 30.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	SER-037	immuneindonesia::SER-037	male	18.0	18.0	18.0	1	a3a301c7-b08f-47e3-8ab2-d44d0add4823	immuneindonesia::a3a301c7-b08f-47e3-8ab2-d44d0add4823	immuneindonesia::SER-037::a3a301c7-b08f-47e3-8ab2-d44d0add4823	(-0.001, 30.0]	male	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	SER-041	immuneindonesia::SER-041	male	20.0	20.0	20.0	1	0786e901-b980-4203-8eda-e414520ee0c0	immuneindonesia::0786e901-b980-4203-8eda-e414520ee0c0	immuneindonesia::SER-041::0786e901-b980-4203-8eda-e414520ee0c0	(-0.001, 30.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	SER-042	immuneindonesia::SER-042	male	22.0	22.0	22.0	1	e5821821-c41e-41c0-8aa4-ba3491524725	immuneindonesia::e5821821-c41e-41c0-8aa4-ba3491524725	immuneindonesia::SER-042::e5821821-c41e-41c0-8aa4-ba3491524725	(-0.001, 30.0]	male	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	SER-045	immuneindonesia::SER-045	female	57.0	57.0	57.0	1	480beca3-917e-4076-9d3f-6be4624a7c13	immuneindonesia::480beca3-917e-4076-9d3f-6be4624a7c13	immuneindonesia::SER-045::480beca3-917e-4076-9d3f-6be4624a7c13	(45.0, 60.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	YOB-001	immuneindonesia::YOB-001	male	27.0	27.0	27.0	1	0770ceee-089b-40bd-8e5c-39cf16a1ed99	immuneindonesia::0770ceee-089b-40bd-8e5c-39cf16a1ed99	immuneindonesia::YOB-001::0770ceee-089b-40bd-8e5c-39cf16a1ed99	(-0.001, 30.0]	male	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	YOB-002	immuneindonesia::YOB-002	male	35.0	35.0	35.0	1	d6eccb13-5b4c-4d3f-955d-04293699b756	immuneindonesia::d6eccb13-5b4c-4d3f-955d-04293699b756	immuneindonesia::YOB-002::d6eccb13-5b4c-4d3f-955d-04293699b756	(30.0, 45.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	YOB-003	immuneindonesia::YOB-003	male	24.0	24.0	24.0	1	5ccf434a-911c-4dd7-b05a-bde1665ab2b5	immuneindonesia::5ccf434a-911c-4dd7-b05a-bde1665ab2b5	immuneindonesia::YOB-003::5ccf434a-911c-4dd7-b05a-bde1665ab2b5	(-0.001, 30.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	YOB-004	immuneindonesia::YOB-004	male	38.0	38.0	38.0	1	44ca146d-2623-4eae-a0a7-6b6cd692a1f7	immuneindonesia::44ca146d-2623-4eae-a0a7-6b6cd692a1f7	immuneindonesia::YOB-004::44ca146d-2623-4eae-a0a7-6b6cd692a1f7	(30.0, 45.0]	male	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	YOB-005	immuneindonesia::YOB-005	female	24.0	24.0	24.0	1	59f910a7-8b25-4fec-8b8c-7a45a11b5573	immuneindonesia::59f910a7-8b25-4fec-8b8c-7a45a11b5573	immuneindonesia::YOB-005::59f910a7-8b25-4fec-8b8c-7a45a11b5573	(-0.001, 30.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	YOB-006	immuneindonesia::YOB-006	female	38.0	38.0	38.0	1	f9f6c02f-4b8c-411d-8218-9e7e06c36faa	immuneindonesia::f9f6c02f-4b8c-411d-8218-9e7e06c36faa	immuneindonesia::YOB-006::f9f6c02f-4b8c-411d-8218-9e7e06c36faa	(30.0, 45.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	YOB-007	immuneindonesia::YOB-007	female	51.0	51.0	51.0	1	479e7a90-936d-42ad-b7e6-e7dc4ea68c32	immuneindonesia::479e7a90-936d-42ad-b7e6-e7dc4ea68c32	immuneindonesia::YOB-007::479e7a90-936d-42ad-b7e6-e7dc4ea68c32	(45.0, 60.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	YOB-008	immuneindonesia::YOB-008	male	32.0	32.0	32.0	1	5035f202-5b72-4581-82ba-44dc992518f7	immuneindonesia::5035f202-5b72-4581-82ba-44dc992518f7	immuneindonesia::YOB-008::5035f202-5b72-4581-82ba-44dc992518f7	(30.0, 45.0]	male	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	YOB-009	immuneindonesia::YOB-009	male	43.0	43.0	43.0	1	6096a373-c996-4c7b-9ba0-a37bb1411f65	immuneindonesia::6096a373-c996-4c7b-9ba0-a37bb1411f65	immuneindonesia::YOB-009::6096a373-c996-4c7b-9ba0-a37bb1411f65	(30.0, 45.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	YOB-010	immuneindonesia::YOB-010	male	23.0	23.0	23.0	1	5c4a7688-1b21-44c9-b527-73ec0a1f2da4	immuneindonesia::5c4a7688-1b21-44c9-b527-73ec0a1f2da4	immuneindonesia::YOB-010::5c4a7688-1b21-44c9-b527-73ec0a1f2da4	(-0.001, 30.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	YOB-011	immuneindonesia::YOB-011	female	49.0	49.0	49.0	1	91ac9c47-bdba-4a02-85f2-1bb9f5362404	immuneindonesia::91ac9c47-bdba-4a02-85f2-1bb9f5362404	immuneindonesia::YOB-011::91ac9c47-bdba-4a02-85f2-1bb9f5362404	(45.0, 60.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	YOB-014	immuneindonesia::YOB-014	female	42.0	42.0	42.0	1	a4191d63-e547-4b6d-82d7-77d4cb6e533e	immuneindonesia::a4191d63-e547-4b6d-82d7-77d4cb6e533e	immuneindonesia::YOB-014::a4191d63-e547-4b6d-82d7-77d4cb6e533e	(30.0, 45.0]	female	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	YOB-017	immuneindonesia::YOB-017	male	48.0	48.0	48.0	1	20d60f7a-fbcc-42b1-b3a7-1d310de26b14	immuneindonesia::20d60f7a-fbcc-42b1-b3a7-1d310de26b14	immuneindonesia::YOB-017::20d60f7a-fbcc-42b1-b3a7-1d310de26b14	(45.0, 60.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	YOB-018	immuneindonesia::YOB-018	male	40.0	40.0	40.0	1	2aa7a2d3-28f1-40fd-9c8f-4453fa475be7	immuneindonesia::2aa7a2d3-28f1-40fd-9c8f-4453fa475be7	immuneindonesia::YOB-018::2aa7a2d3-28f1-40fd-9c8f-4453fa475be7	(30.0, 45.0]	male	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	YOB-019	immuneindonesia::YOB-019	male	38.0	38.0	38.0	1	9769dca9-d977-46cf-ae8b-2dfc10a90919	immuneindonesia::9769dca9-d977-46cf-ae8b-2dfc10a90919	immuneindonesia::YOB-019::9769dca9-d977-46cf-ae8b-2dfc10a90919	(30.0, 45.0]	male	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	YOB-020	immuneindonesia::YOB-020	female	52.0	52.0	52.0	1	06433e7a-1b50-447d-a448-841054a338bd	immuneindonesia::06433e7a-1b50-447d-a448-841054a338bd	immuneindonesia::YOB-020::06433e7a-1b50-447d-a448-841054a338bd	(45.0, 60.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	YOB-021	immuneindonesia::YOB-021	female	48.0	48.0	48.0	1	d8f02780-fd21-4fdc-bdd2-d615dc8dcfd7	immuneindonesia::d8f02780-fd21-4fdc-bdd2-d615dc8dcfd7	immuneindonesia::YOB-021::d8f02780-fd21-4fdc-bdd2-d615dc8dcfd7	(45.0, 60.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	YOB-022	immuneindonesia::YOB-022	female	27.0	27.0	27.0	1	4930be07-7555-4760-a6a4-32e8117f83cc	immuneindonesia::4930be07-7555-4760-a6a4-32e8117f83cc	immuneindonesia::YOB-022::4930be07-7555-4760-a6a4-32e8117f83cc	(-0.001, 30.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	YOB-023	immuneindonesia::YOB-023	male	33.0	33.0	33.0	1	47c46d6d-e672-48a1-9287-ae9c9d49a1a3	immuneindonesia::47c46d6d-e672-48a1-9287-ae9c9d49a1a3	immuneindonesia::YOB-023::47c46d6d-e672-48a1-9287-ae9c9d49a1a3	(30.0, 45.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	YOB-026	immuneindonesia::YOB-026	male	27.0	27.0	27.0	1	39709b13-f438-40db-b715-406f24592b39	immuneindonesia::39709b13-f438-40db-b715-406f24592b39	immuneindonesia::YOB-026::39709b13-f438-40db-b715-406f24592b39	(-0.001, 30.0]	male	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	YOB-027	immuneindonesia::YOB-027	female	29.0	29.0	29.0	1	488f5222-1eeb-479b-a802-b70966a683a8	immuneindonesia::488f5222-1eeb-479b-a802-b70966a683a8	immuneindonesia::YOB-027::488f5222-1eeb-479b-a802-b70966a683a8	(-0.001, 30.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	YOB-028	immuneindonesia::YOB-028	female	31.0	31.0	31.0	1	40915f31-8937-4f7d-84cc-d30b760e7589	immuneindonesia::40915f31-8937-4f7d-84cc-d30b760e7589	immuneindonesia::YOB-028::40915f31-8937-4f7d-84cc-d30b760e7589	(30.0, 45.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	YOB-029	immuneindonesia::YOB-029	male	39.0	39.0	39.0	1	50b1f21e-2dfa-4bb2-bf68-e88e6c435608	immuneindonesia::50b1f21e-2dfa-4bb2-bf68-e88e6c435608	immuneindonesia::YOB-029::50b1f21e-2dfa-4bb2-bf68-e88e6c435608	(30.0, 45.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	YOB-030	immuneindonesia::YOB-030	male	47.0	47.0	47.0	1	c5e44d48-ff76-42c3-b2c7-f56488450233	immuneindonesia::c5e44d48-ff76-42c3-b2c7-f56488450233	immuneindonesia::YOB-030::c5e44d48-ff76-42c3-b2c7-f56488450233	(45.0, 60.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	YOB-031	immuneindonesia::YOB-031	female	34.0	34.0	34.0	1	b6e23e48-3f06-4e86-aca5-afb9b72c9abc	immuneindonesia::b6e23e48-3f06-4e86-aca5-afb9b72c9abc	immuneindonesia::YOB-031::b6e23e48-3f06-4e86-aca5-afb9b72c9abc	(30.0, 45.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	YOB-032	immuneindonesia::YOB-032	male	39.0	39.0	39.0	1	e02f83f3-c672-4166-b9b4-32a915ac6c4d	immuneindonesia::e02f83f3-c672-4166-b9b4-32a915ac6c4d	immuneindonesia::YOB-032::e02f83f3-c672-4166-b9b4-32a915ac6c4d	(30.0, 45.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	YOB-033	immuneindonesia::YOB-033	female	32.0	32.0	32.0	1	2a34c389-e286-4265-8232-5c51ae11a6ca	immuneindonesia::2a34c389-e286-4265-8232-5c51ae11a6ca	immuneindonesia::YOB-033::2a34c389-e286-4265-8232-5c51ae11a6ca	(30.0, 45.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	YOB-034	immuneindonesia::YOB-034	female	37.0	37.0	37.0	1	14d35110-adcc-4ae7-9c86-34e4c2890d74	immuneindonesia::14d35110-adcc-4ae7-9c86-34e4c2890d74	immuneindonesia::YOB-034::14d35110-adcc-4ae7-9c86-34e4c2890d74	(30.0, 45.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	YOB-035	immuneindonesia::YOB-035	male	52.0	52.0	52.0	1	ee777470-b900-489d-a36c-0a9418219cd1	immuneindonesia::ee777470-b900-489d-a36c-0a9418219cd1	immuneindonesia::YOB-035::ee777470-b900-489d-a36c-0a9418219cd1	(45.0, 60.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	YOB-036	immuneindonesia::YOB-036	male	33.0	33.0	33.0	1	d566807f-881b-42ad-ac50-b55d995db4f0	immuneindonesia::d566807f-881b-42ad-ac50-b55d995db4f0	immuneindonesia::YOB-036::d566807f-881b-42ad-ac50-b55d995db4f0	(30.0, 45.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	YOB-037	immuneindonesia::YOB-037	female	47.0	47.0	47.0	1	93290e92-d6f2-4f05-8000-eb20ebc434b7	immuneindonesia::93290e92-d6f2-4f05-8000-eb20ebc434b7	immuneindonesia::YOB-037::93290e92-d6f2-4f05-8000-eb20ebc434b7	(45.0, 60.0]	female	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	YOB-038	immuneindonesia::YOB-038	male	26.0	26.0	26.0	1	d154004b-dbb1-4cfe-b298-0c8917cc5bd0	immuneindonesia::d154004b-dbb1-4cfe-b298-0c8917cc5bd0	immuneindonesia::YOB-038::d154004b-dbb1-4cfe-b298-0c8917cc5bd0	(-0.001, 30.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	YOB-039	immuneindonesia::YOB-039	male	48.0	48.0	48.0	1	3ef92173-1195-40b9-bac8-cf18e4794e54	immuneindonesia::3ef92173-1195-40b9-bac8-cf18e4794e54	immuneindonesia::YOB-039::3ef92173-1195-40b9-bac8-cf18e4794e54	(45.0, 60.0]	male	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	YOB-041	immuneindonesia::YOB-041	female	40.0	40.0	40.0	1	45d385db-1519-4d7c-9eef-fc83b5e69c88	immuneindonesia::45d385db-1519-4d7c-9eef-fc83b5e69c88	immuneindonesia::YOB-041::45d385db-1519-4d7c-9eef-fc83b5e69c88	(30.0, 45.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	YOB-042	immuneindonesia::YOB-042	male	35.0	35.0	35.0	1	6e864dea-7f8f-4582-81ca-8364692acb51	immuneindonesia::6e864dea-7f8f-4582-81ca-8364692acb51	immuneindonesia::YOB-042::6e864dea-7f8f-4582-81ca-8364692acb51	(30.0, 45.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	YOB-043	immuneindonesia::YOB-043	female	25.0	25.0	25.0	1	3444ad90-0261-4054-8e81-8d16d4a187be	immuneindonesia::3444ad90-0261-4054-8e81-8d16d4a187be	immuneindonesia::YOB-043::3444ad90-0261-4054-8e81-8d16d4a187be	(-0.001, 30.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	YOB-044	immuneindonesia::YOB-044	male	28.0	28.0	28.0	1	46771745-6ba2-4cd6-a397-f904508f170e	immuneindonesia::46771745-6ba2-4cd6-a397-f904508f170e	immuneindonesia::YOB-044::46771745-6ba2-4cd6-a397-f904508f170e	(-0.001, 30.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	YOB-045	immuneindonesia::YOB-045	female	49.0	49.0	49.0	1	69750ea5-0d24-48e8-a616-4773dc8c3eaf	immuneindonesia::69750ea5-0d24-48e8-a616-4773dc8c3eaf	immuneindonesia::YOB-045::69750ea5-0d24-48e8-a616-4773dc8c3eaf	(45.0, 60.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	YOB-046	immuneindonesia::YOB-046	male	44.0	44.0	44.0	1	29d19051-cc34-4cef-a374-e164ed2e0796	immuneindonesia::29d19051-cc34-4cef-a374-e164ed2e0796	immuneindonesia::YOB-046::29d19051-cc34-4cef-a374-e164ed2e0796	(30.0, 45.0]	male	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	immuneindonesia	YOB-049	immuneindonesia::YOB-049	male	34.0	34.0	34.0	1	9468f4fa-0644-4d6e-8bce-dd5f39059501	immuneindonesia::9468f4fa-0644-4d6e-8bce-dd5f39059501	immuneindonesia::YOB-049::9468f4fa-0644-4d6e-8bce-dd5f39059501	(30.0, 45.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	query	immunobiologyaging	SF3001	immunobiologyaging::SF3001	female	52.0	52.0	52.0	1	KT03173	immunobiologyaging::KT03173	immunobiologyaging::SF3001::KT03173	(45.0, 60.0]	female	1	42	3		False
lodo_immunobiologyaging	immunobiologyaging	query	immunobiologyaging	SF3006	immunobiologyaging::SF3006	male	68.0	68.0	68.0	1	KT03180	immunobiologyaging::KT03180	immunobiologyaging::SF3006::KT03180	(60.0, 75.0]	male	2	42	3		False
lodo_immunobiologyaging	immunobiologyaging	query	immunobiologyaging	SF3016	immunobiologyaging::SF3016	male	47.0	47.0	47.0	1	KT03195	immunobiologyaging::KT03195	immunobiologyaging::SF3016::KT03195	(45.0, 60.0]	male	2	42	3		False
lodo_immunobiologyaging	immunobiologyaging	query	immunobiologyaging	SF3020	immunobiologyaging::SF3020	female	70.0	70.0	70.0	1	KT03199	immunobiologyaging::KT03199	immunobiologyaging::SF3020::KT03199	(60.0, 75.0]	female	1	42	3		False
lodo_immunobiologyaging	immunobiologyaging	query	immunobiologyaging	SF3024	immunobiologyaging::SF3024	female	50.0	50.0	50.0	1	KT03203	immunobiologyaging::KT03203	immunobiologyaging::SF3024::KT03203	(45.0, 60.0]	female	1	42	3		False
lodo_immunobiologyaging	immunobiologyaging	query	immunobiologyaging	SF4008	immunobiologyaging::SF4008	female	45.0	45.0	45.0	1	KT03146	immunobiologyaging::KT03146	immunobiologyaging::SF4008::KT03146	(30.0, 45.0]	female	2	42	3		False
lodo_immunobiologyaging	immunobiologyaging	query	immunobiologyaging	SF4009	immunobiologyaging::SF4009	female	53.0	53.0	53.0	1	KT03147	immunobiologyaging::KT03147	immunobiologyaging::SF4009::KT03147	(45.0, 60.0]	female	2	42	3		False
lodo_immunobiologyaging	immunobiologyaging	query	immunobiologyaging	SF4014	immunobiologyaging::SF4014	female	48.0	48.0	48.0	1	KT03152	immunobiologyaging::KT03152	immunobiologyaging::SF4014::KT03152	(45.0, 60.0]	female	2	42	3		False
